time,events,wearable,soc,cvip,cpu,gpu,5v_sys,nvme_pwr1,nvme_pwr3,nvme_pwr2,wlan,vddp_run,vddp_s5,LPDDR_PWR,PROC_TOT_PWR,THERM_TOT_PWR,THERM_TOT_PWR-throttle,Tboard_soc1tmp,Tdiode_soc1tmp,battery,chrgr,ddr1,ddr2,mem,mero2,vrm
time,event,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal
22.602,,5197000,757000,1354000,860000,3331000,5960000,79000,467000,68000,202000,92000,65000,2298000,4790000,7088000,25000000,120.2,116.6,103.64,114.0116,119.1866,116.9366,112.4366,119.75,116.4866
22.803,,5197000,853000,1520000,1100000,3372000,5960000,20000,35000,14000,202000,74000,65000,2338000,4823000,7161000,25000000,120.2,116.6,103.64,114.0116,119.1866,116.9366,112.4366,119.75,116.4866
23.003,,5161000,914000,1544000,1169000,2303000,5960000,20000,656000,4000,202000,92000,68000,2197000,3712000,5909000,25000000,120.2,116.6,103.64,114.0116,119.1866,116.9366,112.4366,119.75,116.4866
23.203,,5161000,798000,1315000,1180000,3250000,5917000,20000,35000,11000,218000,74000,68000,2211000,4464000,6675000,25000000,120.2,116.6,103.64,114.0116,119.1866,116.9366,112.4366,119.75,116.4866
23.403,,5161000,928000,1315000,1180000,3250000,5917000,20000,35000,11000,218000,74000,65000,2235000,3958000,6193000,25000000,120.2,116.15,103.64,113.9,119.1866,116.9366,112.4366,119.75,116.4866
23.604,,5121000,813000,1306000,1040000,5505000,5917000,20000,35000,7000,236000,74000,68000,2259000,3536000,5795000,25000000,120.2,116.15,103.64,113.9,119.1866,116.9366,112.4366,119.75,116.4866
23.803,,5121000,874000,1339000,847000,712000,5929000,20000,35000,11000,236000,70000,68000,2213000,4080000,6293000,25000000,120.2,116.15,103.64,113.9,119.1866,116.9366,112.4366,119.75,116.4866
24.003,,5121000,914000,1315000,1060000,1466000,5929000,30000,11000,7000,236000,74000,65000,2187000,3484000,5671000,25000000,120.2,116.15,103.64,113.9,119.1866,116.9366,112.4366,119.75,116.4866
24.204,,5124000,914000,1362000,1060000,2417000,5929000,30000,11000,11000,204000,74000,68000,2212000,3541000,5753000,25000000,120.2,116.15,103.64,113.9,119.1866,116.9366,112.4366,119.75,116.4866
24.403,,5124000,874000,1267000,948000,775000,5937000,20000,14000,4000,204000,70000,68000,2249000,4296000,6545000,25000000,120.2,116.15,103.64,113.9,119.075,116.825,112.4366,119.75,116.4866
